,full,no_csa,no_rpa,single_alpha,gbm,no_agents_all_alphas
2022-11-02,0.2338098651370242,0.16188799292429604,0.23482182014726463,0.0800518760545699,0.31139028828341125,0.1609426846504158
2022-11-03,0.23427535138863997,0.3112726831451309,0.2328835080796035,0.15730096604907265,0.38822625293850743,0.23336156899378754
2022-11-04,0.23497950014065222,0.31108004333175837,0.31383652438701093,0.232149373663863,0.23541598224953786,0.3127017732838302
2022-11-07,0.16282218762461598,0.38982274772468184,0.3143280129072856,0.08045048685478332,0.23969918759503756,0.16195730463419264
2022-11-08,0.08223583556112236,0.3093563146242483,0.31378258547723825,0.07909355870754287,0.23482707048742302,0.15790012603342482
2022-11-09,0.16086835237270464,0.38829623700677485,0.24027106128957518,0.07944594619307736,0.2356419622978371,0.08071200098504133
2022-11-10,0.23911877302467605,0.30930762948423,0.23672204606482092,0.07904758758492539,0.38497534022147917,0.08425076349344333
2022-11-11,0.3113557704892484,0.1617422804565417,0.15897557390774864,0.007018826982969191,0.16713353936466388,0.1588834315008848
2022-11-14,0.3092829602817446,0.31399491399674107,0.3129906541357931,0.3125728203553765,0.39089683450902796,0.38552853765075934
2022-11-15,0.23750854922976972,0.3125358350866711,0.2414465498362579,0.46456940728487406,0.3881944362521379,0.3142917514245105
2022-11-16,0.08259360571253282,0.23528075686487962,0.23293241331405462,0.08242794441980342,0.38783381545586826,0.15660817234368674
2022-11-17,0.17379355870741173,0.23387045111304258,0.23964707430657572,0.15533908967583177,0.31558823576068945,0.24044564303005583
2022-11-18,0.24114842828526228,0.15890390655223968,0.1664860938457202,0.15623719842159,0.31198171486684173,0.1586321146441074
2022-11-21,0.312226274326574,0.15639111967817051,0.23409668969870057,0.23291248279069252,0.2341170320660629,0.23461627158137344
2022-11-22,0.38725806600020984,0.23393563649377958,0.23513860417984275,0.3105387406657809,0.3869111124688026,0.16120123985552337
2022-11-23,0.3908079467328391,0.15585886634964147,0.2350358386048695,0.23218250596407475,0.1575565932193596,0.23941367837117003
2022-11-25,0.38665965233098215,0.3873816959577956,0.08192874789001228,0.15504905448744594,0.2322715833465114,0.3871652875795884
2022-11-28,0.23416532660946918,0.23237009596921127,0.15679785391846118,0.07835080566876118,0.2338281242209194,0.3864973046973281
2022-11-29,0.23479587832718612,0.15812677188584118,0.15900450452680942,0.0794080875239255,0.3113810916737757,0.23725181360104963
2022-11-30,0.3871098641971356,0.23388725701651092,0.1579106440753793,0.15749978329889908,0.38622209889054365,0.3108525172701907
2022-12-01,0.31366978378491456,0.15900077655552705,0.23883611563032053,0.07830730802633545,0.1590221476769192,0.23689538727585865
2022-12-02,0.3092272819571359,0.3091442422249998,0.3918365253067356,0.23232340257725695,0.23834109577963045,0.23673678528206477
2022-12-05,0.23419167686500275,0.23264979688853882,0.23339802761668052,0.15570157316705827,0.30985992199863754,0.23435385611141765
2022-12-06,0.38672558663168727,0.08233681945377473,0.238748637672241,0.15699988828158784,0.23756483879218596,0.30994774603513314
2022-12-07,0.23307055487326978,0.23424374025622452,0.15837269986169877,0.2321459116135193,0.31024564093308526,0.15771147984617906
2022-12-08,0.3106264230442837,0.2352588068823563,0.38602496553181437,0.07981036625077867,0.15580188007852128,0.15803784884996686
2022-12-09,0.3869368041652935,0.3939935236465846,0.2365936854503113,0.079245464500276,0.31115713838581205,0.31200617039983036
2022-12-12,0.3085898833798119,0.3104663759358226,0.08045098599514966,0.1562940952053744,0.23352958986393926,0.3107944807729408
2022-12-13,0.38637939690033496,0.38610463382634375,0.1584624241543628,0.30852610929645913,0.08068622946751476,0.38602753752441604
2022-12-14,0.23614151178589113,0.3876656851079918,0.15976128914570195,0.2328729012989734,0.2344059411189599,0.15617915112844294
2022-12-15,0.38648157177229236,0.23345477167490683,0.15665050564047686,0.3080505425134107,0.23306684180260925,0.15848937861787205
2022-12-16,0.31173109233488383,0.3141795439780971,0.1632307149745247,0.08015036347185994,0.15993884497686336,0.0837513406101276
2022-12-19,0.3862913870695127,0.31292971832470196,0.15957573162138125,0.08165280852796572,0.3865146890409861,0.08072482088459253
2022-12-20,0.3881496796148619,0.3885943357619855,0.31003835524501666,0.23276398947538599,0.1583387931955706,0.2342391618663736
2022-12-21,0.23386049691195648,0.23259294040392173,0.2353547058374813,0.15666474490670382,0.23291585761952976,0.23264460162482548
2022-12-22,0.15802237828129828,0.23771795717388622,0.23517347225291596,0.15681594659300527,0.23343121466060224,0.23472399855747703
2022-12-23,0.08767298370479386,0.1574678305515104,0.3137089347792944,0.15561925863946247,0.31586544623031076,0.16230754425587363
2022-12-27,0.2331382745547167,0.30924082342757586,0.38619355225731294,0.0781408579130024,0.3089578787503385,0.2330372209012556
2022-12-28,0.31013145138898107,0.08425371726508943,0.23381638532110655,0.07872418806569995,0.15791112014972153,0.15686586020961052
2022-12-29,0.2332875972403881,0.23338598690093723,0.15805509517308217,0.07826014156643099,0.15560386230384612,0.15691931717747132
2022-12-30,0.3881115132774139,0.15861055053833403,0.15825513258446514,0.1547878808581586,0.08328216757807921,0.23567824831999307
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999
2023-01-06,0.08474431411928227,0.31176365802664596,0.15774967967864448,0.005163813780509528,0.3111425375674634,0.2356659033652494
