,full,no_csa,no_rpa,single_alpha,gbm,no_agents_all_alphas
2023-09-11,0.0007753925236736778,1.4115747433948902e-05,1.3581343061700197e-05,1.0708104308573955e-05,0.00031941200680421207,0.00046517103747005696
2023-09-12,0.00047374346235001666,0.00016378890717636815,0.00031541838696973336,7.501731344713408e-06,0.0003197514222190162,0.0006170301357138474
2023-09-13,0.00032278959076983467,0.00031650043966254725,0.00047170905861494694,0.00015857415735244951,0.00047644542349802174,0.0004686110867212764
2023-09-14,0.00031241658232362426,0.0001644685171512449,0.00046921226553654327,1.1882619341077927e-05,0.0007706780230251691,0.00031438423157508313
2023-09-15,0.0004645756007070649,0.00016221455238617715,0.00031647964229532163,7.938382885041353e-06,0.0006236224381293307,0.0007731158602326094
2023-09-18,0.0003155121741121097,0.00016477058607385016,0.0006191688981615044,9.322555186065145e-06,0.0004651559301625435,0.0006216720503085519
2023-09-19,0.00031649452301563705,0.00031915648266191593,0.0006205838446458957,9.718521693505899e-06,0.0004699289895358193,0.00046788300352187343
2023-09-20,0.0004674161385444062,0.0003163927621072782,0.00046491056306709747,6.253043785891574e-06,0.00046783168457287624,0.0003128831938659349
2023-09-21,0.0006202424882022949,0.0003138506367537302,0.00016341475837278264,1.4566382122764745e-05,0.00046980907336693456,0.0003126966260165375
2023-09-22,0.0003157635572183504,0.00031629416866770643,0.00016699849078337836,1.1027509425208637e-05,0.0004747108126155827,0.00031729193749019857
2023-09-25,0.00046754827988350307,0.0003144825888207215,0.0006211016340537332,0.00016049813838058463,0.0007737164923961255,0.0006208401071898459
2023-09-26,0.00046720681228556293,0.0003124554974389779,0.00015874949462967106,8.136808119130715e-06,0.00046756210832525716,0.0004680390497331385
2023-09-27,0.000161667248036462,0.00016024051199064652,0.00031520923430813295,4.945875887116369e-06,0.000773232501156388,0.00031667331018851887
2023-09-28,0.0006236085328718002,0.000311709497459666,0.00046647981244463566,7.710067456316402e-06,0.00047189677591882384,0.00047261415752858317
